443541028487057408	en
443759215682011137	gl+eu
450321577943764992	en
441325128174284800	es
441975587302023168	eu+es+ca
446573505057148928	ca
442668515552935936	ca
449673330514464768	es
447021109842833408	en
441639068292878336	es
441475219124129792	es
441677946693361664	en
448004167328878592	en+ca
447712115617710080	es
447658136556826624	es
450112669849501698	gl
443872106204626944	ca
450366510482329600	en+pt+ca
441695843184570368	gl+es+ca
441714020052369408	gl
440176282543075328	es
442798899481554944	pt
447399629370703872	es
447771453896015872	es
441190114015055872	gl
447109135608578049	es
440608983599292416	pt
444554688588165120	ca
447846925568856064	pt
450690366644445184	es
447703130810355712	ca
442030766579781632	es
444872363239571456	es
446293421586923520	ca
450331247529955328	es
445289585317511169	ca
441394089922396160	es
440570949558366208	pt
441720677088133120	en+pt
440588788017152001	es
443515592776380416	und
443043689213206529	ca
439514801619087360	gl
442619999522664448	es
442231689671372800	eu+ca
441308217293799426	ca
445547673853362176	ca
441675085473402880	gl
443280827527745536	gl
443837577628766208	gl+es+pt
448355583155257344	es
448054963546370049	ca
440292185502928896	es
445683646780162048	und
440472057567248384	es
443155557558792192	pt
442072245574586368	gl
444182603315572736	en+es
440257719258599424	en
447630893742837761	es
441702602552901632	other
447884372906364928	es
439448941307117568	en+ca
443108837420462080	es
445269760310517760	en+gl+pt
448862265845239808	es
447738645433573376	en
447115401009586176	und
442705422739603456	es
449270041557872640	ca
442496478444277761	gl
441057669487403008	gl
444587430386335744	es
447132053025615872	pt
441680514144292864	other
450156640571232256	gl+es+eu
443131896235823104	es
449465227076460544	ca+pt
449178969569779712	es
446885036177252352	pt
440524496160976898	gl
442359992310845440	es
447396906717949953	gl
450009171619241984	ca
442658759740231680	pt
444203700253634560	en+es
443766929296474113	en+ca
444471178330382337	es
443066367320031233	es
447851756027117569	en
447525536802570240	pt
450326055937933312	es
449674883099033600	es
447040747020513280	ca
448949755839008768	gl
446434805392363520	gl
443859537872027648	ca+es
441162110375321600	es
445685080124817409	pt+es
444893636854292480	pt
441905306755694592	gl
449114413770235904	pt+ca
449533439428276224	es
440181631689949184	pt+gl
447052453482348544	gl
447352986369806336	es
448163135493775360	und
448211275957682177	en
445904552945283072	ca
439878404176084992	es
450662723438014464	ca+es
450041496964964352	pt
446648148233322496	es
443095643159273473	es
445331575547633665	other
442503440879865856	gl
445616142640746496	gl+pt
446238710754189312	gl+pt
449961669096394753	es
448348951595720704	es
441274803702755328	gl+es
448202300885315584	pt
444947524076716032	es
447763819189002240	en+eu
442693856992440321	pt
443829251318747136	pt
444463758614999040	gl
442036515108315138	gl
441017931879972864	es
440829710491451392	pt+gl+en
440479022183899136	pt
443713175381635072	es
445849584905240576	es
439467342360485888	es
449471363796185088	es
444112150634979328	gl
449638995774173184	es
445545208126910464	es
450246303147368448	ca
447004235251859456	pt
447874235181330432	pt+gl
441189014172090368	es
444924039602405377	en
440208370599862273	es
450602687609200640	es
442423022591680512	ca+gl
442957522513956864	es
441892110967767040	en+pt
448803063458193409	es
440157311303442433	en
440532956340580352	es
442322254962384897	en+gl
450067321827373056	pt
444210072131223553	gl
449671672791330816	es
449113758968061952	pt+ca
443666979699040256	es
443148204763541504	pt
442994754901798912	en+eu
445673575325114368	es
446741142445776896	es
446011326436245504	en+gl
440562682773508096	en+eu
441586895882301440	en+es
446373533695115265	es
443663045047615489	other
445351077232525312	en+gl+eu+ca
447867233264746496	en
444782772591546368	und
445594014507880449	ca+es
443472127321444352	es
450533573591072769	es
442290198584778752	es
443322582545465344	ca
441474001471557633	gl
448767563569594368	other
445345946336247808	ca
442246287610900480	und
439537235042766848	es
447017368146182144	es
442021688835047424	en
441691133727756288	es
441720995540258816	es
442089189069565952	ca+en
439551038488850434	es
445162761623175168	ca
447729877320736769	es
441180982507741184	pt
441857089712177152	es
444771277828792320	gl
447838690979901440	ca+es+gl
445444058027409408	en
444634157818580992	other
447732113044160512	en+gl
448956065179512832	pt+gl
447005469228670977	en+es
447271628658196480	pt
448719402884952064	ca+es
449625133041594368	es
445328811354509312	en
442284102176493568	es
440534088177692673	en+eu
441231976809644032	eu
442259673081999361	es
448580328710766592	en+pt
440298076020801536	es
440510216040644609	en+es+gl+pt
447490776436862977	pt+es
439452558336466944	pt
450751934442770432	es
440588529698349056	es
439692174192832512	es
442258496646815744	en
445455923407249408	pt
446350195597381632	es
439394020348153856	gl+es
449835941805715456	en+es+pt
443030966807035904	en+es
442945506210484224	pt
444250014223978497	pt+gl
444830652857610242	es
439723758035947520	gl+es+ca
440148436210679808	und
446812928457854976	gl
441708709929320448	en+es+ca
441904283924320256	gl
