448394448813432832	es
443661068691587072	ca
446229268222451712	es
444403005098840064	es
447298438167003136	ca
441227859542044672	pt
445666365413019648	es
449999473146875904	en
442084694520115201	es
442414919670317056	gl
442033471914254336	pt
447339493881053184	pt
442811088753942528	es
442461012831502336	es
447484390357336064	es
442400813554860032	und
448080632800108544	es
447770808619110400	pt
444629304073129984	pt
442680724244938753	ca
445909495898972160	es
440168545717350400	es
440136211320307712	gl
443030088402362368	es
448435223534239744	pt
444786297937600512	es
450355269206564864	es
449446083421536256	es
448263043580170240	pt
449466331315068928	en
442078658564739072	es
442100847766695936	es
446781648223612928	gl
445264305756602368	es
443892518204502016	es
448561404677984257	es
445018903551696896	es
446938852654338048	pt
444399752315432960	gl
444818660033830912	es
448781879127597056	es
447146491631919104	es
440364135759761408	es
447715287706898432	en
440508839700746241	es
448753570050244608	es
449178445743157248	es
444219307153965056	ca
445627007658115072	es
439653305258885120	pt
447127760914640896	es
440564402241409024	es
440928843185274881	es
445657488101490688	es
444595894508609537	ca
443670029738188800	es
449293767259201536	gl
443507973596651520	es
448582514354184193	es
448451849189064704	ca
447801502250573824	es
450397678703501312	es
448241478931062784	ca
444600508196876289	es
443892497732075520	es
443325905302458368	en
443181501740765184	ca
440594296996392960	pt
448919222547410944	pt
450340560830992386	es
443540411198767104	en
447497536585338880	es
444658138646843392	pt
443145537479786496	pt
441349350317633537	es
444172939601395712	eu
443525516872941568	pt
444819252575731712	en
449794588971384833	es
448449297953357824	es
440267101547540481	pt
449570199998447616	en
443126215566979073	gl
441681964849201152	es
439490952944963584	es
445220113860788224	es
443416984232136704	pt
441307259046731776	es
441234201900507136	es
448736008520339456	es
444947524076716032	pt
444134963836121088	es
444688471543005185	es
444460001982447616	pt
448972495350431745	es
445065813834600448	en
441728329649881090	es
450035342197141505	pt
439954434915704833	es
448440697381994496	es
442456532534722560	es
443031934705610752	pt
448907389023301632	pt
444783988587393024	ca
450735855658090496	es
440534088177692673	es
450025482348949504	pt
442016158611685377	en
440543337381388288	es
446781186837581824	es
440109967161700353	eu
447149403300982785	eu
441748203621199872	pt
448135292965617664	es
447031696173826049	es
447066616363491328	ca
449822557529980928	other
440179315058425856	es
440493101304791040	pt
443121240556204033	es
448959443641073665	ca
441949099353714688	es
441341820166230016	es
450045207086907392	pt
447004235251859456	es
443124128372256768	es
450327405874675712	es
447373834229133312	es
448361714443370497	pt
445641871592026112	es
446760150683369473	es
446764960329523201	es
450703737477406720	es
448950402374176768	es
443095207996047360	ca
448287877898977280	es
439895744909414401	gl
441664661701033984	pt
444928985420820480	es
441703531704492032	pt
443849008893943808	es
444229807443017728	pt
440618724652220416	es
444751757978398720	pt
443129204943880192	es
441190114015055872	es
440142264934088705	en
446700668687224832	es
440439632065757184	es
449860203337744384	es
444609790275510272	pt
444855156732350464	pt
446192237878460416	es
442462166944587776	es
445171045109334016	en
448718896410140672	es
450520922672619520	es
445063306328698880	pt
441926352984616961	es
449841774845247488	es
445605823793098752	eu
446358646008864768	es
448131075760746496	en
444249383870431232	pt
445286370496774144	ca
446831617907363840	es
446012520688787457	pt
445641753870467072	es
445627951401664512	es
446632631380480000	es
442621234015387648	ca
445505375283212288	es
443104856325500928	en
450180358253056000	ca
447763819189002240	es
449471258108104705	es
440050206135312384	gl
439758353972330496	pt
440290164909150208	en
448428441797681152	es
444210555986145280	ca
443105895766310912	es
440952262454566912	pt
443868703294504960	es
442761272762064896	pt
444595893824917505	en
450648749820235776	ca
446536893510209536	es
441183279585427456	es
442733529315934208	es
441910406454714369	eu
448208573483720704	ca
441309113608200192	pt
447275670792859648	es
440424536673353728	es
445465883092480000	es
441320516478328832	es
447864137310547968	ca
448172950995632128	es
440407732844507136	es
444980451326050304	es
444980520452374528	pt
442686048246972416	pt
440186558197792768	es
448962080809689088	ca
445551618231377921	es
447223761218310144	ca
440073409100517376	es
440146332121309184	es
440180156003799040	pt
442936746217857025	es
440787356493578240	es
440946277648711680	ca
440030203675672576	es
441332188605612032	es
446238478360387586	es
442919577979486208	es
442446258469605376	en
440237055419764736	pt
450776532009885697	es
448826716019261440	es
441670715511943168	ca
441194340967120897	pt
447425562819448832	es
449876048172556288	en
446907151127437312	es
448104174476341248	es
439880758489284608	es
440544899578880000	eu
447123193757978626	es
447232220768370688	es
444486621006929920	pt
448411722005884928	es
445424364457299969	en
448560193421717504	es
440610720204333056	pt
448953451050192896	es
443763130787979265	es
442727378163630080	pt
440210152411889664	es
440263192199962624	pt
443124345054175232	es
447352986369806336	es
441144479089573888	es
444119147057000449	ca
442295634696368128	es
442652316639174656	en
449851361220644864	es
441685716456988672	ca
439828620404850688	es
447742085098405888	es
447532282723971072	ca
442651186718838784	ca
443528647790833664	es
447872815359074304	es
439829621035388928	pt
441239406364487680	es
447831733397127168	es
444102422294966272	es
442067725368967168	ca
447506859659132928	es
450506635749130241	es
446044083459719168	es
443647200342863872	es
447834418527633408	ca
442240172349194240	es
439519131877265408	eu
440591527661031424	es
440748063704219648	es
441735635489943552	pt
448104551783350272	es
440039977540669440	es
446359124784467968	ca
443823720071966720	es
448152584055189504	ca
441710904510775296	es
449270004215996416	es
446241318030020608	es
448921212149055488	ca
444898408357441536	es
440173469356265473	es
448608060102422528	es
448255298055462912	pt
443536470784352256	pt
447655481906331648	es
439929140280840192	gl
442310825853075456	ca
439771178568527872	es
449872859499073536	es
449850679189073921	es
439538128555364352	pt
441316719106486272	en
444218229922471936	pt
444561452008226816	es
444224741550075904	eu
441228911830376448	es
443372106940944384	en
443845845893799936	es
441229931549585408	en
441971780581093376	en
442426528140648448	gl
442289805410729984	ca
441543102713851904	es
441639479972216832	es
449694346506690560	es
447061483219079169	pt
441999650753880064	eu
443538220094337025	es
444046795237519360	es
444651410601545728	es
440469660102705152	pt
446916626341183488	es
443502722558734336	es
447830667691589633	und
439757179466575873	pt
443178326170279936	pt
449670045921447938	es
441302776417488896	es
445965696993083392	es
440572709156966401	pt
447750107006775296	es
447885255559884801	es
449962162757595136	es
441532399969923072	es
450726506730639360	es
440608170273435648	eu
440473263740043264	es
444907576145506304	pt
447005258578149376	es
448108136709492737	en
450016830804230145	es
441230739670331392	pt
442448246074785793	pt
439422425428942848	pt
450056456877129728	es
447810951795212288	es
442741150794141696	gl
443466140996481024	es
448195349942116354	es
447530964752027649	pt
445915305823715328	es
448170442663415808	es
447763899291815936	gl
447672037935702016	es
440916240673288192	es
439607791183855617	ca
447867233264746496	es
444219243102744577	pt
442427943168786432	pt
445674328785707008	es
448811729179664384	other
440280131420966913	es
446556796791300096	es
440929904671334401	es
446636681362677760	es
448235722492112896	es
440494452483055616	pt
440173451870228481	ca
444834862974140416	es
441720007236792320	pt
448901425620586497	es
444481898606120960	es
445318699558662145	es
443662078558371840	es
444425734590066689	pt
446959164641017856	ca
447853163962724352	es
450612090009845760	es
450214413833089024	es
445279370429870080	es
440491847010361344	pt
449605777456906240	und
448105914844069888	es
447346019148500992	es
441340360477126656	en
440330041717952512	en
450581064978034688	ca
